Timestamp   BTC-candle.max-01-hs-1   BTC-candle.min-01-hs-1   BTC-candle.open-01-hs-1   BTC-candle.close-01-hs-1   BTC-volume.total-01-hs-1
1619798400000   57385   56394.22   57180.05   56707.28   5269.8698730000015
1619802000000   56810   56277.39   56707.27   56546.79   2866.946256
1619805600000   57055.74   56521.46   56546.79   56857.47   2135.46555
1619809200000   57048   56780.47   56857.48   57007.38   1584.4050589999995
1619812800000   57032.15   56374.21   57007.38   56757.34   2015.5634349999998
1619816400000   57184.27   56646.97   56757.34   56976.53   1302.5210710000001
1619820000000   57427.09   56887.26   56976.53   57119.75   2203.2617900000005
1619823600000   57963   57090.8   57119.76   57694.27   3720.4646119999998
1619827200000   58088   57421.05   57697.25   57811.42   3480.449516
1619830800000   58456.52   57470.77   57809.99   58450   2988.380634
1619834400000   58458.07   57931.89   58450   58100   2232.499152
1619838000000   58248.54   58031.86   58100.01   58178.67   1395.611098
1619841600000   58245.33   57687.04   58177.59   58052.37   2019.9984410000004
1619845200000   58422.31   57896.85   58052.37   58134.44   1754.7793869999998
1619848800000   58239.64   57837   58134.44   57894.91   1330.6242029999999
1619852400000   58036.08   57585.55   57894.9   57725.14   1624.4942169999997
1619856000000   57930   57450.63   57725.14   57450.63   2063.762796
1619859600000   57851.35   57116.16   57450.63   57492.99   2610.6479159999994
1619863200000   57666.66   57335.75   57492.99   57384   1270.1197869999999
1619866800000   57834.37   57383.33   57384   57816.9   1245.5162290000003
1619870400000   58043.01   57673   57816.91   57764.15   1804.4064489999996
1619874000000   58005.09   57525   57764.15   57611   1688.84288
1619877600000   57681   57220.67   57613.1   57430.78   1778.7568440000005
1619881200000   57500   56956.14   57430.79   57356.58   2104.613554
1619884800000   57712.69   57218   57356.59   57495.59   1801.1796330000004
1619888400000   57767   57492.78   57495.6   57569.99   1620.8732070000003
1619892000000   57650   57400.35   57567.34   57610.52   1179.3485609999998
1619895600000   57998.97   57444.03   57610.51   57770.31   1757.3554949999993
1619899200000   57877.39   57641.5   57770.32   57679.99   1187.4934970000002
1619902800000   57690   57372.01   57680   57451.58   1247.7521919999995
1619906400000   57716.27   57243.65   57451.57   57657.75   1203.5400570000004
1619910000000   57939   57580.7   57660.31   57800.37   1209.3060909999997
1619913600000   57911.02   57371.12   57797.35   57442.25   1595.863683
1619917200000   57488.04   57275   57442.25   57415.6   1386.9128110000001
1619920800000   57700   57415.6   57415.6   57650   819.2907969999999
1619924400000   57694.99   56323.66   57650   56450.19   3407.9192970000004
1619928000000   56930.98   56171.31   56450.19   56905.68   2786.0870019999998
1619931600000   57129   56612.29   56905.68   56902.07   1189.1798509999996
1619935200000   57034.19   56686   56902.07   56879.99   785.4716940000002
1619938800000   56988   56404.31   56881.33   56633.02   1376.8348210000001
1619942400000   56766.63   56156   56633.03   56525.23   1700.1131139999998
1619946000000   56650   56035.25   56525.23   56450   2403.858411000001
1619949600000   57000   56385.16   56450   56831.67   1903.1195159999993
1619953200000   57090   56543.25   56831.67   57090   1173.268952
1619956800000   57286.96   56700.01   57090   56839.66   1644.7149399999994
1619960400000   56903.74   56451.01   56839.66   56679.85   1194.660568
1619964000000   56999   56660   56680.84   56823.52   1150.5057900000002
1619967600000   56846.92   56231.55   56823.51   56595.2   1984.996314
1619971200000   56777   56317.59   56595.2   56557.8   1409.126922
1619974800000   56843.78   56468.63   56557.81   56779.99   1123.4540980000002
1619978400000   56899.99   56700   56780   56840.45   1163.8558389999998
1619982000000   56968.56   56546.47   56840.44   56836.4   1320.4951020000003
1619985600000   57000   56666.67   56836.39   56994   1154.0213090000002
1619989200000   57141.05   56615.05   56994.99   56649.99   1628.9386909999996
1619992800000   56745.7   56212   56649.98   56382.1   1696.6920659999998
1619996400000   56600.5   56309.32   56382.1   56578.21   813.4972750000002
1620000000000   57600   56525   56578.21   57407.86   2646.7290409999996
1620003600000   58289.99   57359.28   57407.85   58042.82   2551.4830929999994
1620007200000   58249.99   57850.23   58042.83   58060.48   1823.3621620000004
1620010800000   58240.69   57768.67   58060.48   57925.8   2374.7167330000007
1620014400000   58044.09   57696.7   57925.79   57820.64   1382.1280640000002
1620018000000   58110   57794.17   57820.64   57938.86   2038.5473739999995
1620021600000   58049.83   57860.02   57938.86   57945.55   1706.1574490000003
1620025200000   58848   57814.34   57945.55   58787.87   4220.139367999999
1620028800000   58981.44   58617   58787.88   58764.07   2633.3251680000003
1620032400000   58804.45   58277.12   58764.08   58409.73   2782.861385000001
1620036000000   58620.87   58344.97   58409.91   58467.42   1876.0167370000004
1620039600000   58965.19   58464.44   58467.42   58657.63   2075.951033
1620043200000   58770   58293.49   58657.64   58558.27   1868.053068
1620046800000   58645.09   57260   58558.26   57697.33   3671.8576070000004
1620050400000   58199   57600   57696.52   57777.33   2873.987347
1620054000000   58020.21   57379.57   57777.33   57601.83   2821.83567
1620057600000   57957.1   57169   57603.33   57693.73   2868.971268999999
1620061200000   58170   57579.26   57693.98   57958.6   2153.654468
1620064800000   58084.6   57745.9   57958.6   57764.42   1840.5477650000003
1620068400000   57764.43   57326.01   57764.42   57564.87   1904.069893
1620072000000   57575.05   56602.73   57564.86   56783.94   3198.86783
1620075600000   57163.26   56435   56783.93   57110.25   2158.018679000001
1620079200000   57421.61   56723.01   57110.24   57292.88   2249.0349300000007
1620082800000   57457.12   56885.92   57292.88   57169.39   1929.6151529999997
1620086400000   57200   54580   57169.39   55291.71   6665.084645999999
1620090000000   55846.68   55100   55294.47   55682.71   4610.947719
1620093600000   56012.49   55447.73   55682.71   55695.16   3115.8907769999996
1620097200000   55959.79   55231.27   55695.15   55452.17   2585.9750889999996
1620100800000   55906.15   55122   55452.16   55809.45   2356.603532
1620104400000   56291.37   55766.01   55809.45   55988.95   2088.240675
1620108000000   56169   55851.25   55988.95   56070.62   1916.6496519999996
1620111600000   56361.82   55853.66   56070.62   55917.97   2157.3773949999995
1620115200000   56020   55555   55917.98   55739.99   2839.9758980000006
1620118800000   56399.68   55740.33   55740.33   56077.57   2579.566328
1620122400000   56637.89   56075.11   56077.58   56406.72   2546.5861360000013
1620126000000   56431.65   55857.14   56406.72   56143.42   2657.305543999999
1620129600000   56321.18   55460.16   56143.43   56020.57   4864.0801249999995
1620133200000   56120   55200   56020.56   55461.35   4465.299855000001
1620136800000   55552.85   54410   55461.35   54825.01   8000.285079000003
1620140400000   54971   53526   54827.66   53799.33   8228.644335
1620144000000   54315.57   53201.01   53802.54   53849.23   6012.405335000001
1620147600000   54289.75   53724.18   53849.24   54166.82   3543.7698050000004
1620151200000   54745.81   53985.34   54166.87   54524.76   3163.181199999998
1620154800000   54578.03   54209.65   54522.62   54541.13   2282.74096
1620158400000   54824   53900   54539.73   54727.01   2578.1181260000008
1620162000000   54809.48   54194.9   54727   54349.83   1753.5006629999996
1620165600000   54427   53533   54349.84   54079.61   2126.6339560000006
1620169200000   54236.63   53046.69   54079.6   53200.01   2185.7630730000005
1620172800000   54886.69   52900   53205.05   54566.58   4712.583978000001
1620176400000   55098   54404.9   54566.53   54758.72   3251.6560990000007
1620180000000   55415.83   54659   54758.72   55050.22   2379.522605999999
1620183600000   55242.02   54709   55050.22   54795.19   2784.6151829999994
1620187200000   55285.71   54428.92   54798.87   54552.15   2987.1822359999996
1620190800000   54910.27   54276   54552.32   54693.1   2476.5027849999997
1620194400000   54731.62   53922.84   54691.72   54421.51   2467.2404450000004
1620198000000   55028.21   54302   54421.51   54858.35   2149.0885449999996
1620201600000   55555   54679.13   54858.35   55425.02   3113.626718
1620205200000   55492.15   55055.51   55425.02   55359.48   1803.707694
1620208800000   55809.24   55066.31   55359.48   55627.54   2632.218479
1620212400000   55672.55   55000   55627.55   55108.95   2408.1802500000003
1620216000000   55775.15   55032.65   55108.95   55573.09   2904.531703
1620219600000   56259.74   55535.61   55573.1   56247.17   3785.163838999999
1620223200000   57000   55659.69   56247.16   56982.8   5207.656359999999
1620226800000   57712.06   56915.41   56982.92   57636.74   7439.270057999998
1620230400000   58069.82   57227.45   57635.89   57414.77   7728.093409000003
1620234000000   57699.98   57198.03   57414.77   57281.33   2531.556903
1620237600000   57500   57043   57281.33   57301.55   2211.883489
1620241200000   57500   57043.12   57301.56   57136.04   2276.8337479999996
1620244800000   57239.85   56576.04   57136.04   56841.77   3134.399476
1620248400000   56977.07   56687.35   56841.77   56796.44   1464.790113
1620252000000   57619.86   56715.3   56796.44   57064.55   3143.664347000001
1620255600000   57460.67   56926   57064.54   57436.11   2269.9549760000004
1620259200000   57570   56570.66   57436.11   56959.92   3698.1024840000014
1620262800000   57194.99   56576.36   56959.93   56835.86   2753.1468140000006
1620266400000   57165.6   56707.34   56835.85   57033.36   1865.080572
1620270000000   57033.37   56632.65   57033.36   56797.09   1641.5215070000006
1620273600000   57568.42   56708.08   56797.09   56943.39   3055.38249
1620277200000   57343.6   56700   56943.39   57167.03   1694.658403
1620280800000   57167.03   56441.19   57167.03   56587.65   2614.8644419999996
1620284400000   56897.62   56331.66   56587.66   56814.79   2046.6769699999998
1620288000000   57203.81   56788.26   56814.79   56898.87   2085.9346780000005
1620291600000   57325   56772.75   56898.88   57261.57   2143.988256
1620295200000   58360   57150   57261.57   57982.1   5182.923119
1620298800000   58140   57688   57982.1   57988   3047.8205169999987
1620302400000   58099   57448.94   57988   57616.97   2902.7652930000004
1620306000000   57700   57051.96   57616.98   57271.31   3047.817891000001
1620309600000   57399.99   56875.4   57271.31   57153.13   2494.08203
1620313200000   57350.72   56763   57153.12   57088.49   3647.5232889999997
1620316800000   57475   56574.19   57088.48   56718.03   3780.016301999999
1620320400000   57100   56684.87   56718.04   56777   2117.158666
1620324000000   56970   55450   56775.54   55753.57   6441.3527540000005
1620327600000   56358.96   55200   55752.54   56128.42   4843.380541
1620331200000   56269   55674.13   56128.42   55913.75   3303.117488000001
1620334800000   56452.82   55890.86   55913.76   56296.52   1939.0815129999994
1620338400000   56564.17   56186.16   56296.52   56498.56   1851.3618
1620342000000   56794.4   56254.29   56498.56   56393.68   1983.914089
1620345600000   57122.17   56028.46   56393.68   56376.29   3672.245823
1620349200000   56565.88   55900   56376.33   56197.07   2788.4365610000004
1620352800000   56397.02   55500   56197.06   55829.28   3948.5423029999997
1620356400000   56150   55476.74   55829.28   55705.67   2806.8547739999985
1620360000000   55890.98   55241.63   55705.67   55830.9   2863.086775000001
1620363600000   56106.34   55712.39   55830.9   55795.36   2090.0908600000002
1620367200000   56194.1   55640.37   55795.37   56109   2046.184801
1620370800000   56280.88   55675.01   56109.01   55766.34   2695.5054249999994
1620374400000   56162.44   55570.35   55766.33   56086.5   2576.3201130000007
1620378000000   56550   56039.72   56086.51   56231.46   2620.192538
1620381600000   56689.7   56231.46   56231.46   56400.57   2919.3866040000007
1620385200000   56784   56217.22   56400.57   56464.74   2314.394427
1620388800000   57586.48   56228.24   56464.74   57459.27   4593.538392
1620392400000   57680   56900   57459.27   56997.47   3296.2016260000005
1620396000000   57215.75   56696   56997.47   57129.5   3492.078457999999
1620399600000   57600   57050.16   57129.5   57519.24   3408.1012559999986
1620403200000   58300   57132.65   57519.25   58300   5939.718089999999
1620406800000   58650   57908.86   58300   58119.99   4412.931692999998
1620410400000   58208.66   57621.41   58120   57890.03   2968.3834150000002
1620414000000   57997.94   57430   57890.02   57584.01   2647.594835
1620417600000   58074.31   57376.25   57584.01   57607.97   2379.649308
1620421200000   57623.91   57147   57607.97   57358.44   2436.8114509999996
1620424800000   57571.29   56749.75   57358.45   57030.92   3551.836947999999
1620428400000   57389.21   57020.13   57030.92   57314.75   2074.661352999999
1620432000000   57761.78   56900   57315.49   57700.78   2546.9397259999996
1620435600000   57788.79   57424.01   57700.53   57558.89   1754.8882630000003
1620439200000   58310.29   57500.34   57558.9   58253.2   2594.866959
1620442800000   58400   57980.94   58253.2   58099.98   2309.1569609999997
1620446400000   58599.99   57950.35   58099.86   58057.02   2397.8614989999996
1620450000000   58067.32   57791   58057.01   57877.97   1935.9182919999996
1620453600000   57975.31   57500   57877.97   57804.1   1863.1510319999998
1620457200000   58540.01   57604.06   57804.09   58463.06   2932.637416999999
1620460800000   59379.26   58458.29   58463.06   58856.56   6420.2917190000035
1620464400000   59173.3   58632.8   58856.57   58799.99   2999.2368130000013
1620468000000   58888   58305   58800   58539.56   2303.583961
1620471600000   58802.09   58350   58539.56   58556.09   1682.3128539999993
1620475200000   59118.3   58213.76   58556.09   58862.79   2917.225497000001
1620478800000   59438.64   58700   58862.8   58828.25   4759.958115
1620482400000   59060   58601   58828.26   58946.32   2809.7511110000014
1620486000000   58947.48   57472.95   58947.47   57599.87   5851.539191
1620489600000   58500   57560.63   57599.86   58381.14   4739.339670999999
1620493200000   59050.45   58139.91   58381.14   58898.98   3815.391268999999
1620496800000   59251.04   58901.45   58901.45   59060.57   2937.0394059999994
1620500400000   59300   58863.18   59060.57   59030.56   2046.4517599999992
1620504000000   59500   58755   59030.56   58935.31   2346.6258580000003
1620507600000   59098.99   58623.21   58935.31   58782.49   1893.8835150000002
1620511200000   59119.95   58477.94   58782.48   58567.12   2395.9459650000003
1620514800000   58886.8   58466   58567.12   58862.05   1455.9091740000003
1620518400000   59075   58505.95   58866.53   58527   1976.4239000000007
1620522000000   59239.58   58325.09   58527   59126.14   3062.4713329999995
1620525600000   59147.94   58500   59126.14   58605   2107.1723210000005
1620529200000   59300   58465.96   58605.03   58632.78   4827.169407000001
1620532800000   58974.91   57575   58635.72   58157.87   9149.354583
1620536400000   58568.96   57937.27   58157.87   58446.51   2314.0611259999996
1620540000000   58620.16   58000   58446.51   58337.57   2438.2701190000007
1620543600000   58342.7   57711.71   58337.57   57965.59   2152.617579999999
1620547200000   58250   57815.02   57965.59   58159.6   2238.7097520000007
1620550800000   58400   57589.94   58159.59   57952.52   2908.1751739999995
1620554400000   58052.33   57535.61   57952.53   57955.04   2470.687177
1620558000000   58200   57865.85   57955.04   57907.49   2156.904527
1620561600000   58000   56235.66   57907.49   56433.53   7334.090088000002
1620565200000   57387.77   56402.9   56433.54   57220.02   3553.6551759999998
1620568800000   57485   57111.41   57220.01   57170.9   2243.805782
1620572400000   57425.2   57000   57170.9   57379.58   1889.5753560000005
1620576000000   57883.11   57300.01   57379.58   57600.01   2503.120953
1620579600000   57660.3   57262.51   57600   57458.73   1615.945808
1620583200000   57638.2   57199.8   57458.73   57439.39   1531.725376
1620586800000   57569   57048.96   57441.61   57266.97   2492.9406450000006
1620590400000   57999   57179.18   57266.97   57844.18   2673.7486569999987
1620594000000   58180   57778.85   57844.18   58025.89   1924.1149099999998
1620597600000   58205.67   57850   58025.88   57930.32   2208.474295
1620601200000   58439.7   57929.84   57930.31   58240.84   2032.905865
1620604800000   58887.82   58009.96   58240.83   58858.6   2735.0702969999998
1620608400000   58985   58610.16   58858.6   58700.21   2415.250146
1620612000000   59066   58650.39   58699.99   58982.81   2164.3381139999997
1620615600000   59444.9   58929.33   58978.95   59356.76   3590.549966999999
1620619200000   59500   59003.37   59356.77   59154.67   3062.8132830000004
1620622800000   59439.98   58680.26   59154.67   59068.05   2521.166235
1620626400000   59180   58755   59068.66   58833.93   1799.152798
1620630000000   58965.01   58355.79   58833.92   58370.17   2502.8675630000002
1620633600000   58593.79   58016.33   58370.17   58372.87   2898.39359
1620637200000   58573.54   57736.46   58372.86   57899.65   3262.3794360000006
1620640800000   58167.83   57550   57899.65   57866.23   2697.7041999999997
1620644400000   58300   57301.81   57866.24   58070.63   3624.605948999999
1620648000000   58231.46   57526.25   58070.63   57654.57   3500.8355380000003
1620651600000   57938.12   57455   57650.01   57675.84   3403.4845070000006
1620655200000   57675.84   56815   57675.84   56831.59   4097.350714
1620658800000   58320   56700   56831.59   58296.36   5490.741237
1620662400000   58593.7   57556.99   58296.35   57572.32   4239.666406000001
1620666000000   57693.44   56849.75   57572.32   56985.3   4085.398455999999
1620669600000   57195.32   56388.26   56985.3   56771.88   4418.643856000001
1620673200000   56977.48   55516.85   56771.87   55733.76   6241.027981999999
1620676800000   55739.62   53400   55733.76   55240.88   11462.110082000005
1620680400000   55843.09   55027.18   55246.69   55641.11   3014.242809
1620684000000   56269.89   55367.15   55640.76   56229.93   3377.218041
1620687600000   56230.12   55418.98   56229.92   55816.14   2981.3380439999996
1620691200000   56435.48   55429.99   55816.14   55460.08   3554.5386450000015
1620694800000   55815.29   55064.13   55453.39   55565.33   3604.8316119999995
1620698400000   55942.26   54505   55565.33   54600   3617.7428830000013
1620702000000   55283.68   54370   54600   55142.46   3510.765875
1620705600000   55545.69   54986.47   55142.44   55337.04   2646.3448000000003
1620709200000   55484.36   54589   55337.03   54798   2345.2497960000005
1620712800000   55800   54721.89   54788.6   55677.12   2548.3330579999993
1620716400000   55846.9   55421.84   55677.12   55740.09   1960.4919590000004
1620720000000   55893.9   55153.14   55737.89   55341.27   3137.0619859999997
1620723600000   56027.63   55315.49   55341.28   55901.15   2573.226752
1620727200000   56190   55733.45   55901.14   55841.78   2557.3839869999993
1620730800000   55963.86   55125.71   55841.79   55210.47   2732.6983729999997
1620734400000   55418.8   54766.44   55210.47   55374.08   3862.937465000001
1620738000000   55760.01   54875   55374.08   55750   3879.8817750000003
1620741600000   55885.77   55485.14   55750   55688   3119.833388
1620745200000   56176   55545.28   55688   56052.82   3032.662461000001
1620748800000   56553.42   55750   56052.83   55999.69   3493.0292740000023
1620752400000   56500   55927.27   55999.68   56395.1   2213.8571259999994
1620756000000   56690   56249.38   56395.09   56383.66   2035.2549679999997
1620759600000   56850   56330.3   56383.66   56608.94   1880.3925489999997
1620763200000   56850   56464.73   56608.93   56806.34   1629.0346880000002
1620766800000   56862.43   56288.43   56806.35   56510.26   1504.0234430000005
1620770400000   56654.71   56307.43   56510.26   56399.99   1452.7529900000002
1620774000000   56767.96   56168.98   56399.99   56670.02   1437.2106970000002
1620777600000   57360.07   56555.12   56670.02   57348.95   3166.9070530000004
1620781200000   57360   56924.37   57344.48   57033.35   2018.7900649999997
1620784800000   57337.81   56932.83   57033.35   57172.94   2235.727996
1620788400000   57872.18   56937.78   57170.2   57756.94   3310.804448
1620792000000   58000.01   57284.82   57756.95   57355.3   2702.2736139999997
1620795600000   57504.65   57160.01   57355.29   57227.98   1948.7380310000003
1620799200000   57366.92   56900   57227.98   57009.55   2517.104414
1620802800000   57250   56882   57011.67   57101.07   1915.3437250000006
1620806400000   57180   56580   57101.08   56912.77   3332.811994
1620810000000   57195.5   56730   56912.77   56855.43   2163.0966670000003
1620813600000   56861.01   55950.45   56855.42   56026.83   3903.5700960000013
1620817200000   56517.22   55967.13   56026.83   56421.46   2722.415289999999
1620820800000   56615.45   56164   56421.45   56316.76   2723.5627879999993
1620824400000   56850   55700   56316.76   56760.11   3996.5509340000003
1620828000000   56900   56000   56760.1   56073.03   3641.3723809999997
1620831600000   56126.29   55232.56   56073.04   55479.13   5861.529748000001
1620835200000   55677.31   54392.74   55479.13   55013.01   6443.657176
1620838800000   55329.3   54687.05   55013.01   54865.13   3002.007314
1620842400000   55144.98   53576.3   54863.94   54082.52   6339.651224000002
1620846000000   54526.3   53500   54082.52   54432.39   4578.143344000001
1620849600000   54660.17   53983.05   54437   54420.14   2585.945182
1620853200000   54751.92   54300   54420.14   54533.16   1891.9407130000002
1620856800000   54746.82   51563.19   54533.16   52942.79   12842.470117000003
1620860400000   52950.55   48600   52938.97   49631.32   13998.375522000002
1620864000000   50630   46000   49537.15   49666.99   19866.030392999994
1620867600000   50600   49305.43   49661.12   50522.52   10088.974549999999
1620871200000   50829.98   50000   50522.52   50255.84   6577.478178
1620874800000   50490.09   49544   50257.78   50461.99   6253.543763000001
1620878400000   50986.22   50282   50461.99   50445.87   4747.285098
1620882000000   51076.41   50444   50445.87   50884.09   3757.048899
1620885600000   51335   50760.42   50884.09   51332.74   3988.3829000000005
1620889200000   51367.19   50605.38   51332.74   50879.72   3632.0570940000002
1620892800000   50950   49938.44   50879.73   50015.82   4616.644825
1620896400000   50354.28   48747.89   50015.83   49212.91   8623.516470999999
1620900000000   50243.61   48901   49212.92   49171.76   8782.325892999997
1620903600000   49909.8   48457.12   49176.56   49777.01   6132.186866999999
1620907200000   50400   49528.46   49777.01   50158.05   4589.170703
1620910800000   50585.52   49594   50159.29   50500   3970.491935000001
1620914400000   50884.34   50207.56   50500.01   50288.69   3752.9112130000008
1620918000000   50394.2   49458.68   50288.68   49627.64   4978.783253
1620921600000   50429.99   48434.2   49627.63   48635.4   6007.197865000003
1620925200000   48888   47000   48635.65   48465.11   11630.740178999997
1620928800000   48964.41   47672.59   48465.11   47844.04   6375.313151000002
1620932400000   49384.2   47832.38   47844.04   48568.85   4923.945507
1620936000000   49450   48367.56   48569.97   49304.15   4073.8771329999995
1620939600000   49866.03   49000   49304.11   49564.94   2593.1650529999997
1620943200000   49879.77   48838.38   49564.93   48857.72   3571.571945
1620946800000   49759.1   48350   48857.76   49670.97   3799.3592529999996
1620950400000   50241.19   49479.77   49671.92   50029.78   4470.636113
1620954000000   50390.7   49855.09   50029.77   50015.76   3253.803967
1620957600000   50070.68   49414.5   50019.56   49464.64   3144.164760000001
1620961200000   49663.18   49021.01   49464.63   49157.93   2794.497577
1620964800000   49540.09   48799.75   49157.94   49198.86   3932.0398440000004
1620968400000   49736.84   49042.29   49195.17   49653.44   2676.459272000001
1620972000000   49706.55   48862.56   49649.77   49056.83   3448.4376319999997
1620975600000   50286.26   49050   49056.83   49987.2   4177.17298
1620979200000   50420.17   49880   49987.19   50365.98   3437.195258000001
1620982800000   50800   50140.1   50365.97   50413.21   4037.6065560000006
1620986400000   50767.39   50213   50413.21   50720.34   3962.6630230000005
1620990000000   50958.32   50478.79   50720.34   50538.14   3477.0323069999995
1620993600000   50624.93   50226.19   50538.13   50310.83   3335.7563729999983
1620997200000   50977.6   50037   50310.83   50937.18   3262.853932
1621000800000   50949.96   50470.87   50937.19   50873.78   3009.039971000001
1621004400000   51483   50873.77   50873.78   51211.98   4260.602988
1621008000000   51322.41   50660.59   51211.98   50809   3747.9500679999996
1621011600000   51053.74   50490.26   50809   50569.36   2632.602151
1621015200000   50728.96   50330.62   50569.37   50470.07   3438.1328610000005
1621018800000   50479.49   50083.8   50470.89   50138.09   2652.3295299999995
1621022400000   50294.6   49065   50141.33   49146.02   4218.742028000001
1621026000000   49848.48   49030   49146.01   49807.18   2362.8040440000004
1621029600000   50142.06   49613.22   49810.37   49912.26   2042.9775059999995
1621033200000   50188.67   49730.98   49912.26   49841.45   2306.7035649999993
1621036800000   50320.24   49269.78   49844.16   49444.7   3240.054837000001
1621040400000   50700   49350.5   49444.7   50619.19   2899.095904
1621044000000   50650.73   50020   50619.18   50084.84   2143.714977
1621047600000   50084.83   49601   50084.83   49627.01   2247.57774
1621051200000   49861.2   49150.92   49627.02   49322.03   2921.9611040000004
1621054800000   49720.37   49086.75   49322.03   49666.46   2777.408064
1621058400000   49700   48628.72   49668.92   48971.99   4475.983439
1621062000000   49058.89   48400   48972   48469.28   4586.850315000001
1621065600000   49072.49   48203.91   48469.71   48826.08   3843.6235779999993
1621069200000   49298.59   48350   48826.06   48640.87   3775.306038999999
1621072800000   48654.24   47721.84   48654.24   48379.9   5492.303194
1621076400000   49000   48343.42   48379.89   48929.74   3024.338134
1621080000000   49364.8   48636.58   48929.73   49167.21   3205.170074
1621083600000   49340.68   48527.07   49167.22   48995.02   3241.6087580000003
1621087200000   49697.63   48832   48995.02   49389.58   5237.189380999998
1621090800000   49585.49   48834.82   49389.58   48982.99   3230.3167729999996
1621094400000   48994.27   47534   48983   47876.71   6712.553643999998
1621098000000   48234.16   47399.3   47875.46   47801.08   4910.971780999999
1621101600000   48200   47447.36   47801.07   47890.07   3156.2436089999983
1621105200000   48108.61   46900   47890.72   48108.4   5499.314897999999
1621108800000   48655   48037.25   48108.4   48219.31   3115.476595
1621112400000   48738.75   48209.01   48219.41   48419.76   1775.3328409999997
1621116000000   48688.83   47733   48419.74   47964.69   2919.023845
1621119600000   48049.93   46555   47971.98   46762.99   5006.029835000001
1621123200000   47698   46467   46762.99   47283.43   5439.308207000001
1621126800000   48215.96   47282.37   47282.38   48059.99   3005.4652260000003
1621130400000   48326.62   47952.56   48059.99   48150.01   2151.761047
1621134000000   48406.44   47747.7   48144.25   48383.46   2204.566902
1621137600000   48951.01   48051.38   48386.62   48102.77   2272.2524380000013
1621141200000   48354.2   48034.82   48102.77   48165.86   1650.2115410000001
1621144800000   49500   48135.39   48165.86   49047.97   4192.928903
1621148400000   49400   48825.31   49047.97   49375.28   2686.6404930000012
1621152000000   49437.46   48656   49375.28   48900.02   2548.287368999999
1621155600000   49500   48896   48900.02   49264.69   2980.4921090000003
1621159200000   49795.89   49221.08   49264.68   49579.7   2962.9931380000003
1621162800000   49640.28   48912.8   49574.98   49014.99   2464.2339670000006
1621166400000   49157.89   48550.63   49014.99   48622.62   2925.555177
1621170000000   48999.1   48457.06   48618.14   48915.73   3053.9291480000006
1621173600000   49249.06   48036   48915.78   48284.32   3836.376897000001
1621177200000   48331.45   47566.01   48284.32   47727.26   4351.100773
1621180800000   48097.59   46960   47727.26   47276.26   6112.076715
1621184400000   47460   46120   47276.26   47081.5   8475.470489000003
1621188000000   47457.76   45333.34   47080.2   45380.56   10976.682251
1621191600000   46239.68   44444.44   45409.99   45549.26   11255.424001000001
1621195200000   45902.19   43825.39   45553.24   44104.07   11341.714157999999
1621198800000   45614.33   43857.42   44103.9   45195.96   7608.620307
1621202400000   46320   45163.65   45195.29   45562.01   5841.013030999998
1621206000000   46480   45384.11   45562.01   46431.5   3932.7084879999998
1621209600000   46686   45481.64   46426.83   45551.72   4098.536169
1621213200000   45618.04   44527.22   45551.72   44870.17   6451.076643
1621216800000   45234.82   44210.01   44870.16   44465.81   5723.7726840000005
1621220400000   44705.23   42777   44462.34   42915.46   11898.472951
1621224000000   44300   42196.97   42915.46   43582.53   13239.783400999997
1621227600000   44232.84   42397.28   43582.6   44150.24   9220.107541
1621231200000   45400   43853.75   44193.78   44323.45   11530.826325999995
1621234800000   45353.09   44127.63   44323.44   45149.18   6566.740902
1621238400000   45528.07   44666.79   45143.28   45320.64   6758.623435000002
1621242000000   45630.34   44900   45317.29   45408.87   4778.778009000001
1621245600000   45507.33   44429.32   45417.21   44539   5686.042786999999
1621249200000   45800   44291.84   44539   45731.39   6628.063278999999
1621252800000   45791.04   44707.53   45733.55   44919.14   6324.442361
1621256400000   45227.42   44555   44927.6   45029.01   4360.539257999999
1621260000000   45128.7   43770.34   45029.01   44440.98   6218.958668999999
1621263600000   44646.54   43156   44440.98   43362.75   6234.049027000002
1621267200000   43814.3   42510.9   43357   42567.28   8815.513325999998
1621270800000   43208.43   42001   42566.1   42587.21   9215.23866
1621274400000   43733.89   42300.8   42586.21   43473.22   7355.614080000001
1621278000000   44400   43462.76   43471.48   44197.73   5496.795973
1621281600000   44939.2   44038.51   44197.73   44757.64   4113.219254999999
1621285200000   44814.81   43250.57   44757.63   43514.55   4150.748617
1621288800000   44518.2   42600   43514.55   42897.07   6424.963323000001
1621292400000   43841.88   42500   42897.09   43538.04   5366.26606
1621296000000   44631.78   43150.79   43538.02   44386.26   6210.140676000001
1621299600000   45281.34   44303.88   44389.58   45072.49   6566.090316000001
1621303200000   45260.54   44500   45079.58   45018.55   3747.9636400000018
1621306800000   45051.16   44660.02   45018.17   44779.83   2728.7248210000002
1621310400000   45555.17   44738.26   44774.78   45318.97   4607.615742999999
1621314000000   45509.24   45007.31   45318.98   45359.99   4003.0760240000004
1621317600000   45799.29   44800.4   45355.82   44898.06   4784.476797999999
1621321200000   45244.64   44837.44   44898.05   45172.7   3823.2619839999998
1621324800000   45420   44826.41   45172.69   44925.19   3610.9345589999994
1621328400000   45133   44607.08   44925.19   44955.35   3542.8450520000006
1621332000000   45480   44731.84   44955.35   45365.87   2907.3829560000004
